"","secid","date","symbol","symbol_flag","exdate","last_date","cp_flag","strike_price","best_bid","best_offer","volume","open_interest","optionid","cfadj","ss_flag","root","suffix","ticker","index_flag","issuer","div_convention","exercise_style","am_set_flag"
"545818",108105,20050915,"SXB.VS",0,20051022,20050915,"P",995000,0.25,0.35,10,11765,27567712,1,0,"SXB","VS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545819",108105,20050915,"SXB.VT",0,20051022,20050913,"P",900000,0.05,0.15,0,2881,27262839,1,0,"SXB","VT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545820",108105,20050915,"SXB.WE",0,20051119,NA,"P",925000,0.05,0.5,0,0,28695370,1,0,"SXB","WE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545821",108105,20050915,"SXB.WJ",0,20051119,20050908,"P",950000,0.15,0.65,0,60,28695367,1,0,"SXB","WJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545822",108105,20050915,"SXB.WO",0,20051119,20050915,"P",975000,0.3,0.8,200,1204,28695366,1,0,"SXB","WO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545823",108105,20050915,"SXB.WT",0,20051119,20050912,"P",900000,0.05,0.5,0,219,28695364,1,0,"SXB","WT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545824",108105,20050915,"SXB.XF",0,20051217,20050901,"P",930000,0.35,0.85,0,8074,21272280,1,0,"SXB","XF","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545825",108105,20050915,"SXB.XJ",0,20051217,20050915,"P",950000,0.75,0.85,7370,61612,21271698,1,0,"SXB","XJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545826",108105,20050915,"SXB.XS",0,20051217,20050915,"P",995000,1.2,1.7,8,17605,21271696,1,0,"SXB","XS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545827",108105,20050915,"SXB.XT",0,20051217,20050915,"P",900000,0.3,0.5,5,56713,21271697,1,0,"SXB","XT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545828",108105,20050915,"SXG.FA",0,20070616,20050907,"C",1400000,39.5,42.5,0,575,26643112,1,0,"SXG","FA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545829",108105,20050915,"SXG.FB",0,20070616,20050915,"C",1225000,121.1,124.1,501,3600,26643095,1,0,"SXG","FB","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545830",108105,20050915,"SXG.FD",0,20070616,NA,"C",1175000,152.6,155.6,0,0,29067408,1,0,"SXG","FD","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545831",108105,20050915,"SXG.FJ",0,20070616,20050803,"C",1050000,242.2,245.2,0,836,26643106,1,0,"SXG","FJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545832",108105,20050915,"SXG.FK",0,20070616,20050909,"C",1350000,57.6,60.6,0,14,26643099,1,0,"SXG","FK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545833",108105,20050915,"SXG.FO",0,20070616,NA,"C",1375000,48,51,0,0,26791868,1,0,"SXG","FO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545834",108105,20050915,"SXG.FR",0,20070616,20050817,"C",1000000,281.3,284.3,0,1,26643098,1,0,"SXG","FR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545835",108105,20050915,"SXG.FS",0,20070616,20050901,"C",1450000,25.6,28.6,0,60,26643100,1,0,"SXG","FS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545836",108105,20050915,"SXG.FT",0,20070616,20050803,"C",1100000,204.6,207.6,0,1008,26643093,1,0,"SXG","FT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545837",108105,20050915,"SXG.FU",0,20070616,20050915,"C",1200000,136.5,139.5,500,3663,26643092,1,0,"SXG","FU","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545838",108105,20050915,"SXG.FV",0,20070616,20050912,"C",1250000,106.5,109.5,0,2263,26643094,1,0,"SXG","FV","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545839",108105,20050915,"SXG.FW",0,20070616,20050915,"C",1300000,80,83,50,1394,26643096,1,0,"SXG","FW","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545840",108105,20050915,"SXG.FY",0,20070616,20050810,"C",1150000,169.3,172.3,0,55,26643108,1,0,"SXG","FY","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545841",108105,20050915,"SXG.LA",0,20061216,20050907,"C",1400000,21.2,24.2,0,15467,23948246,1,0,"SXG","LA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545842",108105,20050915,"SXG.LB",0,20061216,20050908,"C",1225000,97.4,100.4,0,18477,23957572,1,0,"SXG","LB","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545843",108105,20050915,"SXG.LC",0,20061216,20050802,"C",1125000,165.3,168.3,0,459,23956560,1,0,"SXG","LC","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545844",108105,20050915,"SXG.LD",0,20061216,20050812,"C",1175000,129.7,132.7,0,6651,23956557,1,0,"SXG","LD","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545845",108105,20050915,"SXG.LJ",0,20061216,20050831,"C",1050000,223.5,226.5,0,2010,23948237,1,0,"SXG","LJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545846",108105,20050915,"SXG.LK",0,20061216,20050914,"C",1350000,36.2,38,0,8482,23948240,1,0,"SXG","LK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545847",108105,20050915,"SXG.LN",0,20061216,20050908,"C",1275000,69,72,0,134,23957571,1,0,"SXG","LN","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545848",108105,20050915,"SXG.LR",0,20061216,20050721,"C",1000000,264.7,267.7,0,214,24493761,1,0,"SXG","LR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545849",108105,20050915,"SXG.LS",0,20061216,20050908,"C",1450000,11.5,13.5,0,3898,23948248,1,0,"SXG","LS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545850",108105,20050915,"SXG.LT",0,20061216,20050809,"C",1100000,184.2,187.2,0,733,23948235,1,0,"SXG","LT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545851",108105,20050915,"SXG.LU",0,20061216,20050906,"C",1200000,113.1,116.1,0,23541,23948238,1,0,"SXG","LU","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545852",108105,20050915,"SXG.LV",0,20061216,20050914,"C",1250000,82.6,85.6,0,9086,23948244,1,0,"SXG","LV","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545853",108105,20050915,"SXG.LW",0,20061216,20050906,"C",1300000,56.7,59.7,0,5252,23948245,1,0,"SXG","LW","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545854",108105,20050915,"SXG.LX",0,20061216,NA,"C",1025000,243.9,246.9,0,0,26166757,1,0,"SXG","LX","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545855",108105,20050915,"SXG.LY",0,20061216,20050711,"C",1150000,147.1,150.1,0,12455,23948253,1,0,"SXG","LY","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545856",108105,20050915,"SXG.LZ",0,20061216,20050915,"C",1005000,260.5,263.5,5,17,23948252,1,0,"SXG","LZ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545857",108105,20050915,"SXG.RA",0,20070616,20050829,"P",1400000,153.7,156.7,0,1076,26643101,1,0,"SXG","RA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545858",108105,20050915,"SXG.RB",0,20070616,20050915,"P",1225000,72.8,75.8,170,6885,26643104,1,0,"SXG","RB","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545859",108105,20050915,"SXG.RD",0,20070616,NA,"P",1175000,57.9,60.9,0,0,29067409,1,0,"SXG","RD","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545860",108105,20050915,"SXG.RJ",0,20070616,20050912,"P",1050000,31.2,34.2,0,282,26643110,1,0,"SXG","RJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545861",108105,20050915,"SXG.RK",0,20070616,20050913,"P",1350000,125.3,128.3,0,562,26643113,1,0,"SXG","RK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545862",108105,20050915,"SXG.RO",0,20070616,20050830,"P",1375000,138.9,141.9,0,230,26791869,1,0,"SXG","RO","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545863",108105,20050915,"SXG.RR",0,20070616,20050909,"P",1000000,23.9,26.9,0,1623,26643103,1,0,"SXG","RR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545864",108105,20050915,"SXG.RS",0,20070616,20050915,"P",1450000,186.2,189.2,12,410,26643111,1,0,"SXG","RS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545865",108105,20050915,"SXG.RT",0,20070616,20050915,"P",1100000,40.3,43.3,5095,6305,26643097,1,0,"SXG","RT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545866",108105,20050915,"SXG.RU",0,20070616,20050913,"P",1200000,65,68,0,3958,26643109,1,0,"SXG","RU","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545867",108105,20050915,"SXG.RV",0,20070616,20050915,"P",1250000,81.4,84.4,110,7601,26643107,1,0,"SXG","RV","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545868",108105,20050915,"SXG.RW",0,20070616,20050913,"P",1300000,101.3,104.3,0,667,26643105,1,0,"SXG","RW","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545869",108105,20050915,"SXG.RY",0,20070616,20050909,"P",1150000,51.4,54.4,0,638,26643102,1,0,"SXG","RY","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545870",108105,20050915,"SXG.XA",0,20061216,20050912,"P",1400000,152.2,155.2,0,6179,23948249,1,0,"SXG","XA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545871",108105,20050915,"SXG.XB",0,20061216,20050908,"P",1225000,62.3,65.3,0,15900,23957576,1,0,"SXG","XB","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545872",108105,20050915,"SXG.XC",0,20061216,20050818,"P",1125000,35.4,38.4,0,7844,23956558,1,0,"SXG","XC","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545873",108105,20050915,"SXG.XD",0,20061216,20050915,"P",1175000,47.2,50.2,340,8602,23956559,1,0,"SXG","XD","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545874",108105,20050915,"SXG.XJ",0,20061216,20050915,"P",1050000,22.5,25.5,12,14446,23948241,1,0,"SXG","XJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545875",108105,20050915,"SXG.XK",0,20061216,20050909,"P",1350000,119.8,122.8,0,1095,23948236,1,0,"SXG","XK","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545876",108105,20050915,"SXG.XN",0,20061216,20050909,"P",1275000,81.4,84.4,0,242,23957573,1,0,"SXG","XN","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545877",108105,20050915,"SXG.XR",0,20061216,20050902,"P",1000000,16.8,18.8,0,4936,24493760,1,0,"SXG","XR","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545878",108105,20050915,"SXG.XS",0,20061216,20050829,"P",1450000,189.5,192.5,0,251,23948239,1,0,"SXG","XS","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545879",108105,20050915,"SXG.XT",0,20061216,20050915,"P",1100000,30.5,33.5,900,19387,23948243,1,0,"SXG","XT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545880",108105,20050915,"SXG.XU",0,20061216,20050915,"P",1200000,54.3,57.3,55,30190,23948234,1,0,"SXG","XU","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545881",108105,20050915,"SXG.XV",0,20061216,20050914,"P",1250000,71.3,74.3,0,3775,23948242,1,0,"SXG","XV","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545882",108105,20050915,"SXG.XW",0,20061216,20050912,"P",1300000,92.8,95.8,0,1514,23948247,1,0,"SXG","XW","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545883",108105,20050915,"SXG.XX",0,20061216,20050906,"P",1025000,19.7,21.7,0,360,26166758,1,0,"SXG","XX","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545884",108105,20050915,"SXG.XY",0,20061216,20050915,"P",1150000,41,44,25,19407,23948250,1,0,"SXG","XY","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545885",108105,20050915,"SXG.XZ",0,20061216,20050826,"P",1005000,17.3,19.3,0,710,23948251,1,0,"SXG","XZ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545886",108105,20050915,"SXM.FT",0,20060617,20050831,"C",1500000,0.55,1.05,0,9307,21583375,1,0,"SXM","FT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545887",108105,20050915,"SXM.IT",0,20050917,20050915,"C",1500000,0,0.05,9150,38940,22455555,1,0,"SXM","IT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545888",108105,20050915,"SXM.LT",0,20051217,20050915,"C",1500000,0,0.5,4775,19590,21583374,1,0,"SXM","LT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545889",108105,20050915,"SXM.RT",0,20060617,20050822,"P",1500000,244.6,246.6,0,1222,21583373,1,0,"SXM","RT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545890",108105,20050915,"SXM.UT",0,20050917,20050915,"P",1500000,271.2,273.2,4650,38622,22455556,1,0,"SXM","UT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545891",108105,20050915,"SXM.XT",0,20051217,20050915,"P",1500000,262.5,264.5,9350,22270,21583372,1,0,"SXM","XT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545892",108105,20050915,"SXY.CE",0,20060318,20050913,"C",1325000,11.3,12.5,0,20961,24493764,1,0,"SXY","CE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545893",108105,20050915,"SXY.CJ",0,20060318,20050915,"C",1350000,6.6,7.6,55,12497,24469451,1,0,"SXY","CJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545894",108105,20050915,"SXY.CT",0,20060318,20050915,"C",1300000,18.5,20.1,76,23948,24469452,1,0,"SXY","CT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545895",108105,20050915,"SXY.FE",0,20060617,20050915,"C",1325000,22.9,24.9,25,10950,21583605,1,0,"SXY","FE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545896",108105,20050915,"SXY.FH",0,20060617,20050915,"C",1375000,10.4,12,75,1825,31803487,1,0,"SXY","FH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545897",108105,20050915,"SXY.FJ",0,20060617,20050915,"C",1350000,15.9,17.5,600,24357,21576386,1,0,"SXY","FJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545898",108105,20050915,"SXY.FT",0,20060617,20050915,"C",1300000,32.1,34.1,650,18698,21576393,1,0,"SXY","FT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545899",108105,20050915,"SXY.IB",0,20050917,20050909,"C",1310000,0,0.05,0,2550,28304800,1,0,"SXY","IB","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545900",108105,20050915,"SXY.IE",0,20050917,20050907,"C",1325000,0,0.05,0,50031,22586027,1,0,"SXY","IE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545901",108105,20050915,"SXY.IH",0,20050917,20050810,"C",1375000,0,0.05,0,2405,23813096,1,0,"SXY","IH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545902",108105,20050915,"SXY.IJ",0,20050917,20050902,"C",1350000,0,0.05,0,48351,22586031,1,0,"SXY","IJ","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545903",108105,20050915,"SXY.IT",0,20050917,20050912,"C",1300000,0,0.05,0,120606,22586030,1,0,"SXY","IT","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545904",108105,20050915,"SXY.JA",0,20051022,20050915,"C",1305000,0.1,0.5,24,50,29805794,1,0,"SXY","JA","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545905",108105,20050915,"SXY.JB",0,20051022,20050915,"C",1310000,0.1,0.5,130,399,29437921,1,0,"SXY","JB","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545906",108105,20050915,"SXY.JE",0,20051022,20050915,"C",1325000,0.05,0.2,1655,5526,27261452,1,0,"SXY","JE","SPX",1,"CBOE S&P 500 INDEX","I","E",1
"545907",108105,20050915,"SXY.JH",0,20051022,20050912,"C",1375000,0,0.5,0,6,27265242,1,0,"SXY","JH","SPX",1,"CBOE S&P 500 INDEX","I","E",1
